编码,所在区,性别,年龄,文化程度,从业状况,婚姻,常住人口,户口状况,家庭收入,现住面积,人均面积,房屋产权,住房满意,未来三年,计划面积,计划户型,购买类型,地理位置,购房价位,是否贷款,mj
10440,1,1,38,2,3,1,3,1,10000,80,26.6666666666667,36,1,1, , , , , , ,3
42791,4,1,20,2,3,2,3,1,10000,80,26.6666666666667,2,1,2,150,32,3,31,15,2,3
42818,4,1,36,1,3,1,3,1,10000,80,26.6666666666667,36,2,1, , , , , , ,3
42784,4,1,37,2,3,1,3,1,12000,80,26.6666666666667,33,1,1, , , , , , ,3
10971,1,2,37,2,3,1,3,1,18000,80,26.6666666666667,33,1,1, , , , , , ,3
10040,1,2,36,4,3,1,3,1,20000,80,26.6666666666667,34,1,1, , , , , , ,3
42570,4,2,34,3,3,1,3,1,20000,80,26.6666666666667,1,1,2,150,422,2,31,30,1,3
42911,4,1,49,1,3,1,3,1,20000,80,26.6666666666667,1,1,1, , , , , , ,3
10966,1,2,42,3,3,1,3,1,21000,80,26.6666666666667,33,1,1, , , , , , ,3
11002,1,2,43,1,3,1,3,1,26000,80,26.6666666666667,1,2,2,100,31,3,31,15,1,3
10201,1,2,37,3,3,1,3,1,30000,80,26.6666666666667,33,2,1, , , , , , ,3
10357,1,1,40,2,3,1,3,1,30000,80,26.6666666666667,33,2,1, , , , , , ,3
10099,1,1,33,3,3,1,3,1,40000,80,26.6666666666667,32,1,1, , , , , , ,3
10801,1,1,34,2,3,1,3,1,55000,80,26.6666666666667,33,2,2,120,32,2,21,20,2,3
42947,4,1,29,3,3,1,3,1,150000,80,26.6666666666667,33,2,2,120,32,3,1,40,1,3
10282,1,2,50,2,4,1,3,1,20000,80,26.6666666666667,33,1,1, , , , , , ,3
10482,1,2,50,3,4,1,3,1,20000,80,26.6666666666667,33,2,1, , , , , , ,3
10312,1,1,22,3,4,2,3,1,30000,80,26.6666666666667,33,1,1, , , , , , ,3
31826,3,1,50,3,4,1,3,1,50000,80,26.6666666666667,32,1,2,100,31,2,32,10,2,3
10515,1,1,29,3,5,1,3,1,5000,80,26.6666666666667,33,1,1, , , , , , ,3
42846,4,1,50,1,5,1,3,1,5000,80,26.6666666666667,33,2,1, , , , , , ,3
10279,1,1,42,2,5,1,3,1,6000,80,26.6666666666667,33,1,1, , , , , , ,3
10807,1,1,22,2,5,2,3,1,8000,80,26.6666666666667,36,2,1, , , , , , ,3
42838,4,2,33,1,5,1,3,1,10000,80,26.6666666666667,33,2,1, , , , , , ,3
10796,1,1,39,1,5,1,3,1,12000,80,26.6666666666667,1,2,1, , , , , , ,3
42817,4,2,35,1,5,1,3,1,12000,80,26.6666666666667,36,2,1, , , , , , ,3
10977,1,2,50,1,5,1,3,1,34000,80,26.6666666666667,33,1,1, , , , , , ,3
10193,1,1,50,1,6,1,3,1,9600,80,26.6666666666667,33,1,1, , , , , , ,3
42516,4,2,38,2,6,1,3,1,12000,80,26.6666666666667,32,1,1, , , , , , ,3
32189,3,2,30,1,6,1,3,1,20000,80,26.6666666666667,33,2,1, , , , , , ,3
32212,3,1,30,3,6,1,3,1,20000,80,26.6666666666667,1,2,2,100,22,1,33,10,1,3
32279,3,2,38,2,6,1,3,1,20000,80,26.6666666666667,33,2,2,140,32,2,33,50,1,3
10799,1,2,24,1,3,1,3,2,6000,80,26.6666666666667,1,1,1, , , , , , ,3
10517,1,2,40,2,5,1,3,2,5000,80,26.6666666666667,33,1,1, , , , , , ,3
31958,3,1,55,1,1,1,2,1,14000,54,27,2,1,1, , , , , , ,3
21803,2,1,32,3,1,1,4,1,15000,108,27,33,1, ,160,432,3,1,20,2,3
11068,1,1,50,3,1,1,4,1,50000,108,27,33,2,1, , , , , , ,3
32148,3,1,54,1,2,1,2,1,10000,54,27,33,1,1, , , , , , ,3
32331,3,2,27,2,2,1,2,1,12000,54,27,2,1,1, , , , , , ,3
10691,1,1,42,1,2,1,2,1,72000,54,27,33,2,1, , , , , , ,3
21684,2,1,54,2,3,1,2,1,3000,54,27,33,1,1, , , , , , ,3
10149,1,1,37,2,3,1,3,1,15000,81,27,32,1,1, , , , , , ,3
10776,1,1,28,3,3,1,2,1,18000,54,27,1,1,1, , , , , , ,3
42734,4,1,27,1,5,1,2,1,5000,54,27,33,2,1, , , , , , ,3
42953,4,2,52,1,6,2,2,1,20000,54,27,33,2,1, , , , , , ,3
32202,3,1,52,2,2,1,4,1,50000,109,27.25,33,1,1, , , , , , ,3
32220,3,1,54,2,2,1,4,1,50000,109,27.25,33,2,2,100,22,2,4,10,2,3
10288,1,1,50,2,1,1,3,1,10000,82,27.3333333333333,33,1,1, , , , , , ,3
10105,1,1,35,3,1,1,3,1,30000,82,27.3333333333333,31,2,1, , , , , , ,3
10784,1,1,41,2,2,1,3,1,12000,82,27.3333333333333,33,1,1, , , , , , ,3
42809,4,1,40,2,2,1,3,1,12000,82,27.3333333333333,36,2,1, , , , , , ,3
32316,3,1,30,3,2,1,3,1,20000,82,27.3333333333333,33,1,1, , , , , , ,3
10283,1,1,54,3,2,1,3,1,24000,82,27.3333333333333,33,1,1, , , , , , ,3
10697,1,2,33,3,2,1,3,1,40000,82,27.3333333333333,33,2,1, , , , , , ,3
10179,1,2,30,4,4,2,3,1,76000,82,27.3333333333333,32,1,1, , , , , , ,3
10199,1,2,22,3,6,2,3,1,20000,82,27.3333333333333,33,2,1, , , , , , ,3
31997,3,1,23,2,3,2,3,2,22000,82,27.3333333333333,1,1,2,108,31,2,4,12,2,3
32065,3,2,54,1,1,1,2,1,6000,55,27.5,33,2,2,120,32,2,33,12,1,3
10921,1,2,36,3,1,1,3,1,25000,82.5,27.5,33,1,1, , , , , , ,3
10264,1,1,31,3,1,1,4,1,30000,110,27.5,33,2,2,100,32,2,31,15,2,3
42869,4,2,50,3,2,1,2,1,11000,55,27.5,33,2,1, , , , , , ,3
21473,2,1,28,1,2,2,2,1,12000,55,27.5,33,1,1, , , , , , ,3
10745,1,1,55,1,2,1,2,1,13000,55,27.5,2,1,1, , , , , , ,3
31945,3,1,55,2,2,2,2,1,15000,55,27.5,32,1,1, , , , , , ,3
10054,1,1,44,2,2,1,4,1,20000,110,27.5,32,1,1, , , , , , ,3
10057,1,1,50,3,2,1,4,1,20000,110,27.5,32,1,1, , , , , , ,3
10053,1,1,54,3,2,1,4,1,25000,110,27.5,32,1,1, , , , , , ,3
10052,1,1,51,2,2,1,4,1,30000,110,27.5,32,1,1, , , , , , ,3
11044,1,1,48,2,2,1,4,1,34000,110,27.5,33,1,1, , , , , , ,3
21443,2,1,22,2,3,1,4,1,13000,110,27.5,33,1,1, , , , , , ,3
10152,1,1,29,3,3,1,4,1,20000,110,27.5,32,1,2,100,31,2,4,10,2,3
32267,3,1,28,2,3,2,4,1,20000,110,27.5,33,1,1, , , , , , ,3
31892,3,2,29,4,4,2,2,1,40000,55,27.5,36,2,2,100,32,3,33,13,2,3
42864,4,2,54,1,6,1,2,1,7000,55,27.5,33,2,1, , , , , , ,3
42872,4,1,47,2,6,1,2,1,10000,55,27.5,33,1,1, , , , , , ,3
42868,4,2,50,2,6,1,2,1,12000,55,27.5,33,2,1, , , , , , ,3
32009,3,1,53,2,6,2,2,1,18000,55,27.5,33,1,1, , , , , , ,3
10277,1,1,22,3,6,2,4,1,36000,110,27.5,33,1,1, , , , , , ,3
21548,2,1,54,2,1,1,5,1,40800,138,27.6,33,1,1, , , , , , ,3
21559,2,1,28,3,1,1,5,1,50000,138,27.6,33,1,1, , , , , , ,3
42919,4,1,29,3,1,1,3,1,15000,83,27.6666666666667,33,1,1, , , , , , ,3
10690,1,1,42,3,1,1,3,1,28000,83,27.6666666666667,33,2,1, , , , , , ,3
10938,1,2,33,3,2,1,3,1,20000,83,27.6666666666667,33,2,1, , , , , , ,3
31998,3,1,42,2,3,1,3,1,13000,83,27.6666666666667,32,2,1, , , , , , ,3
31828,3,1,46,2,2,1,3,1,40000,83.42,27.8066666666667,33,1,1, , , , , , ,3
10310,1,1,46,3,1,1,3,1,10000,84,28,33,2,1, , , , , , ,3
21103,2,1,25,1,1,1,3,1,10000,84,28,33,2,1, , , , , , ,3
21193,2,1,29,3,1,1,2,1,15000,56,28,33,2,2,100,22,2,33,8,2,3
10325,1,1,32,3,1,1,3,1,20000,84,28,33,2,1, , , , , , ,3
21081,2,1,46,3,1,1,2,1,20000,56,28,33,1,1, , , , , , ,3
32247,3,2,30,3,1,1,3,1,24000,84,28,33,2,2,120,31,3,33,20,2,3
10276,1,1,53,3,1,1,3,1,40000,84,28,33,2,2,120,32,2,1,20,1,3
42694,4,1,53,1,2,1,2,1,6000,56,28,31,1,1, , , , , , ,3
21538,2,2,52,1,2,1,2,1,18000,56,28,33,1,1, , , , , , ,3
10763,1,1,50,2,2,1,3,1,42000,84,28,2,2,1, , , , , , ,3
42916,4,1,43,3,3,1,3,1,12000,84,28,33,1,1, , , , , , ,3
21330,2,1,28,3,3,2,1,1,20000,28,28,31,2, ,120,32,2,1,15,2,3
32021,3,1,29,3,3,1,2,1,30000,56,28,2,2,2,100,31,2,34,15,2,3
10014,1,1,24,3,4,2,3,1,15000,84,28,32,2,1, , , , , , ,3
32136,3,2,46,3,4,1,3,1,30000,84,28,33,1,1, , , , , , ,3
10146,1,2,30,3,5,1,3,1,18000,84,28,32,1,1, , , , , , ,3
21762,2,2,53,1,6,1,3,1,48000,84,28,33,1,1, , , , , , ,3
31993,3,1,28,3,5,1,2,2,25000,56,28,32,2,1, , , , , , ,3
42654,4,2,40,1,6,1,3,1,8000,84.14,28.0466666666667,1,2,1, , , , , , ,3
10917,1,2,55,3,4,1,4,1,30000,113,28.25,2,1,1, , , , , , ,3
10876,1,1,30,3,1,1,3,1,2000,85,28.3333333333333,33,2,1, , , , , , ,3
11023,1,2,43,3,1,1,3,1,20000,85,28.3333333333333,33,1,1, , , , , , ,3
32356,3,1,36,3,1,1,3,1,20000,85,28.3333333333333,1,2,1, , , , , , ,3
11040,1,2,40,3,1,1,3,1,28000,85,28.3333333333333,33,2,1, , , , , , ,3
52964,5,1,54,2,2,1,3,1,8400,85,28.3333333333333,33,2,2,80,21,1,31,10,1,3
32358,3,2,50,1,2,1,3,1,18000,85,28.3333333333333,1,2,1, , , , , , ,3
42927,4,2,48,2,2,1,3,1,20000,85,28.3333333333333,33,1,1, , , , , , ,3
10964,1,2,34,2,2,1,3,1,21000,85,28.3333333333333,1,1,1, , , , , , ,3
32357,3,2,46,1,2,1,3,1,24000,85,28.3333333333333,1,2,1, , , , , , ,3
11019,1,2,34,2,3,1,3,1,23000,85,28.3333333333333,33,1,1, , , , , , ,3
32347,3,2,21,3,6,2,3,1,18000,85,28.3333333333333,1,1,2,110,32,3,31,25,1,3
32355,3,2,48,3,6,1,3,1,20000,85,28.3333333333333,1,2,1, , , , , , ,3
32341,3,2,47,1,6,1,3,1,24000,85,28.3333333333333,1,2,1, , , , , , ,3
10688,1,1,34,3,2,1,2,1,6000,57,28.5,33,1,1, , , , , , ,3
21652,2,1,27,3,2,1,4,1,15000,114,28.5,1,1,1, , , , , , ,3
42696,4,2,48,2,3,1,2,1,20000,57,28.5,36,1,1, , , , , , ,3
32431,3,2,46,2,5,1,2,1,2400,57,28.5,1,2,1, , , , , , ,3
10510,1,1,30,3,2,1,3,1,10000,86,28.6666666666667,2,2,2,120,32,2,31,20,2,3
10718,1,1,34,3,2,1,3,1,12000,86,28.6666666666667,33,1,1, , , , , , ,3
10043,1,1,44,2,2,1,3,1,15000,86,28.6666666666667,32,1,1, , , , , , ,3
10058,1,1,40,2,2,1,3,1,15000,86,28.6666666666667,32,1,1, , , , , , ,3
10048,1,2,40,2,2,1,3,1,20000,86,28.6666666666667,32,1,1, , , , , , ,3
10567,1,1,33,3,2,1,3,1,31000,86,28.6666666666667,33,2,1, , , , , , ,3
32049,3,1,25,3,2,1,3,1,48000,86,28.6666666666667,33,2,1, , , , , , ,3
42910,4,2,30,3,3,1,3,1,15000,86,28.6666666666667,33,1,2,120,32,2,1,14,1,3
10050,1,2,38,2,4,1,3,1,10000,86,28.6666666666667,32,1,1, , , , , , ,3
21706,2,1,34,3,5,1,3,1,4000,86,28.6666666666667,33,1,1, , , , , , ,3
10896,1,2,50,1,5,1,4,1,24000,115,28.75,33,1,1, , , , , , ,3
10390,1,1,41,2,1,1,2,1,7000,58,29,2,1,1, , , , , , ,3
10913,1,1,38,3,1,1,3,1,20000,87,29,2,1,1, , , , , , ,3
10811,1,1,50,3,1,1,2,1,250000,58,29,33,2,1, , , , , , ,3
42796,4,2,54,1,2,1,2,1,12000,58,29,2,2,1, , , , , , ,3
21460,2,1,30,2,2,1,3,1,20000,87,29,2,2,1, , , , , , ,3
21613,2,1,48,2,2,1,3,1,20000,87,29,33,1,1, , , , , , ,3
42547,4,1,38,1,3,1,3,1,7000,87,29,33,1,2,100,32,2,1,15,2,3
10376,1,2,25,2,3,1,2,1,20000,58,29,33,2,2,90,22,2,33,10,1,3
32091,3,1,25,3,3,2,3,1,200000,87,29,2,2,2,150,422,3,31,25,2,3
32241,3,2,54,3,4,1,3,1,24000,87,29,33,2, ,100,32,2,33,15,2,3
21767,2,2,48,1,5,1,5,1,15000,145,29,36,2,1, , , , , , ,3
42618,4,2,31,2,5,1,2,1,25000,58,29,1,2,1, , , , , , ,3
42542,4,1,48,2,3,1,3,2,25000,87,29,1,1,1, , , , , , ,3
42577,4,1,42,1,2,1,3,1,5000,87.5,29.1666666666667,33,1,1, , , , , , ,3
10080,1,2,39,3,5,1,4,1,2000,117,29.25,36,1,1, , , , , , ,3
11079,1,1,30,2,1,1,3,1,10000,88,29.3333333333333,33,2,1, , , , , , ,3
11065,1,2,41,3,1,1,3,1,20000,88,29.3333333333333,33,1,1, , , , , , ,3
11066,1,2,36,3,1,1,3,1,30000,88,29.3333333333333,33,2,1, , , , , , ,3
11076,1,1,42,3,1,1,3,1,30000,88,29.3333333333333,33,2,2,200,422,2,31,37,2,3
11078,1,2,32,3,1,1,3,1,30000,88,29.3333333333333,33,1,1, , , , , , ,3
10537,1,1,42,2,2,1,3,1,10000,88,29.3333333333333,33,1,1, , , , , , ,3
32394,3,1,33,2,2,1,3,1,20000,88,29.3333333333333,33,1,1, , , , , , ,3
10565,1,2,48,2,2,1,3,1,25000,88,29.3333333333333,33,2,1, , , , , , ,3
31864,3,2,30,3,3,1,3,1,15000,88,29.3333333333333,1,1,2,110,22,2,34,10,2,3
21173,2,1,37,3,1,1,2,1,20000,59,29.5,2,2,1, , , , , , ,3
21776,2,2,46,2,2,1,4,1,18000,118,29.5,1,1,1, , , , , , ,3
10198,1,2,35,4,1,1,3,1,10000,89,29.6666666666667,33,2,2,160,32,2,1,20,2,3
21809,2,1,35,3,1,1,3,1,20000,89,29.6666666666667,2,1,2,160,422,3,1,40,2,3
11063,1,1,37,3,1,1,3,1,28000,89,29.6666666666667,2,2,1, , , , , , ,3
11069,1,2,36,3,1,1,3,1,30000,89,29.6666666666667,33,1,1, , , , , , ,3
11061,1,1,34,3,1,1,3,1,50000,89,29.6666666666667,33,2,1, , , , , , ,3
32254,3,2,54,2,4,1,3,1,20000,89,29.6666666666667,33,2,1, , , , , , ,3
32280,3,1,41,3,1,1,4,1,10000,120,30,33,2,1, , , , , , ,3
21140,2,2,37,2,1,1,3,1,12000,90,30,33,1,1, , , , , , ,3
21169,2,2,33,3,1,2,2,1,12000,60,30,1,2,1, , , , , , ,3
21176,2,1,42,2,1,1,3,1,16800,90,30,33,2,1, , , , , , ,3
21729,2,1,46,3,1,1,2,1,18000,60,30,1,1,1, , , , , , ,3
31969,3,2,48,1,1,1,2,1,18000,60,30,33,1,1, , , , , , ,3
10027,1,1,34,4,1,1,2,1,20000,60,30,2,2, ,100,32,2,1,15,2,3
10308,1,1,30,3,1,2,3,1,20000,90,30,33,2,1, , , , , , ,3
10340,1,1,28,3,1,1,2,1,20000,60,30,33,1,1, , , , , , ,3
10997,1,1,25,4,1,1,3,1,20000,90,30,1,2,1, , , , , , ,3
11028,1,1,44,3,1,1,3,1,20000,90,30,33,2,1, , , , , , ,3
11035,1,1,35,3,1,2,3,1,20000,90,30,33,2,1, , , , , , ,3
42926,4,2,35,3,1,1,3,1,20000,90,30,33,2,1, , , , , , ,3
11051,1,1,39,3,1,1,3,1,22000,90,30,1,1,1, , , , , , ,3
11017,1,1,51,2,1,1,3,1,23000,90,30,1,1,1, , , , , , ,3
10177,1,1,54,3,1,1,3,1,24000,90,30,32,1,1, , , , , , ,3
11049,1,1,41,3,1,1,3,1,24000,90,30,33,1,1, , , , , , ,3
10022,1,1,36,3,1,1,2,1,25000,60,30,32,2,1, , , , , , ,3
10413,1,2,36,2,1,1,2,1,25000,60,30,2,1,1, , , , , , ,3
11054,1,2,53,1,1,1,3,1,25000,90,30,33,1,1, , , , , , ,3
10973,1,1,41,2,1,1,3,1,26000,90,30,33,1,1, , , , , , ,3
32242,3,1,49,3,1,1,3,1,28000,90,30,33,1,1, , , , , , ,3
10119,1,1,31,2,1,1,3,1,30000,90,30,1,2,1, , , , , , ,3
10414,1,1,55,3,1,1,5,1,30000,150,30,34,1,1, , , , , , ,3
11025,1,1,49,3,1,1,3,1,30000,90,30,33,2,1, , , , , , ,3
32199,3,2,43,3,1,1,3,1,30000,90,30,33,1,1, , , , , , ,3
11045,1,2,50,1,1,1,3,1,32000,90,30,33,1,1, , , , , , ,3
11071,1,2,38,3,1,1,3,1,32000,90,30,33,2,1, , , , , , ,3
10932,1,1,55,3,1,1,4,1,33000,120,30,33,1,1, , , , , , ,3
11037,1,1,38,3,1,1,3,1,35000,90,30,33,1,1, , , , , , ,3
10133,1,1,31,2,1,1,5,1,50000,150,30,32,2,1, , , , , , ,3
21221,2,2,50,1,2,1,2,1,4000,60,30,33,2,1, , , , , , ,3
31999,3,1,40,2,2,1,3,1,5000,90,30,32,1,1, , , , , , ,3
10526,1,1,43,1,2,1,2,1,6000,60,30,33,1,1, , , , , , ,3
21084,2,1,48,2,2,2,2,1,6000,60,30,33,1,1, , , , , , ,3
21459,2,2,55,1,2,1,2,1,6000,60,30,33,1,1, , , , , , ,3
10248,1,1,37,2,2,1,2,1,7000,60,30,2,1,1, , , , , , ,3
10141,1,2,25,3,2,1,1,1,8000,30,30,1,2,2,150,32,2,21,20,1,3
31876,3,1,30,2,2,1,2,1,8000,60,30,33,2,1, , , , , , ,3
32335,3,1,25,1,2,1,2,1,8000,60,30,33,1,1, , , , , , ,3
42630,4,1,41,2,2,1,2,1,9600,60,30,31,1,1, , , , , , ,3
10186,1,1,50,1,2,1,2,1,10000,60,30,33,2,1, , , , , , ,3
21187,2,1,46,2,2,1,3,1,10000,90,30,1,2,1, , , , , , ,3
21718,2,2,38,3,2,1,3,1,10000,90,30,33,1,1, , , , , , ,3
32181,3,2,28,3,2,1,3,1,10000,90,30,2,1,2,100,22,2,24,10,2,3
32314,3,2,51,2,2,1,3,1,10000,90,30,32,2,1, , , , , , ,3
21152,2,1,38,2,2,2,2,1,11325,60,30,33,1,1, , , , , , ,3
21453,2,2,39,3,2,1,3,1,12000,90,30,31,1,1, , , , , , ,3
31984,3,1,43,2,2,1,3,1,12000,90,30,33,2,2,120,32,2,32,15,1,3
21206,2,2,50,1,2,1,3,1,15000,90,30,33,1,1, , , , , , ,3
42904,4,2,54,1,2,1,3,1,15000,90,30,33,1,1, , , , , , ,3
10075,1,2,40,3,2,1,3,1,20000,90,30,36,1,2,100,31,2,1,30,2,3
10202,1,1,24,3,2,2,1,1,20000,30,30,1,2,1, , , , , , ,3
10882,1,1,29,3,2,2,3,1,20000,90,30,2,1,2,120,31,1,1,16,2,3
10897,1,1,47,3,2,1,3,1,20000,90,30,33,1,1, , , , , , ,3
21130,2,1,44,3,2,1,3,1,20000,90,30,1,1,2,120,32,2,33,15,1,3
21131,2,1,30,2,2,2,3,1,20000,90,30,33,1,2,85,22,2,4,10,2,3
42528,4,1,49,2,2,1,2,1,20000,60,30,1,2, ,80,33,2,32,10,1,3
10963,1,1,40,3,2,1,3,1,22000,90,30,33,1,1, , , , , , ,3
10968,1,1,44,2,2,1,3,1,23000,90,30,33,1,1, , , , , , ,3
10760,1,2,48,3,2,1,3,1,30000,90,30,33,2,1, , , , , , ,3
21457,2,1,33,2,2,2,3,1,36000,90,30,33,1,2,100,21,1,4,10,2,3
10318,1,1,31,2,2,1,3,1,40000,90,30,33,2,1, , , , , , ,3
21481,2,2,25,3,2,2,4,1,50000,120,30,33,1,2,90,22,2,32,10,2,3
42792,4,2,33,3,2,1,2,1,50000,60,30,2,2,1, , , , , , ,3
10225,1,1,55,2,3,1,2,1,5000,60,30,36,1,1, , , , , , ,3
10453,1,2,29,2,3,1,4,1,5000,120,30,33,2,2,150,421,3,32,40,1,3
10870,1,2,36,3,3,1,2,1,9000,60,30,31,1,1, , , , , , ,3
10442,1,1,24,3,3,1,3,1,10000,90,30,33,1,1, , , , , , ,3
10559,1,1,46,2,3,1,4,1,10000,120,30,36,2,1, , , , , , ,3
32173,3,2,41,1,3,1,4,1,10000,120,30,31,2,1, , , , , , ,3
42655,4,2,40,2,3,1,3,1,15000,90,30,33,1,1, , , , , , ,3
10333,1,1,25,3,3,1,2,1,20000,60,30,33,1,1, , , , , , ,3
10624,1,1,28,3,3,1,2,1,20000,60,30,33,2,2,200,5,2,5,35,2,3
21166,2,2,27,3,3,1,2,1,30000,60,30,33,2,2,150,422,2,32,30,2,3
10302,1,1,27,3,3,1,2,1,33500,60,30,33,2,2,120,32,2,31,20,2,3
10536,1,1,32,3,3,1,2,1,40000,60,30,1,2,2,100,32,2,31,20,1,3
32388,3,1,38,3,4,1,2,1,5000,60,30,2,2,2,120,32,2,31,15,2,3
32444,3,2,43,3,4,1,2,1,10000,60,30,33,2,1, , , , , , ,3
42931,4,2,31,2,4,1,2,1,10000,60,30,1,2,1, , , , , , ,3
10967,1,1,31,4,4,1,3,1,24000,90,30,1,2,1, , , , , , ,3
21128,2,1,46,3,4,1,2,1,25000,60,30,1,2,1, , , , , , ,3
31832,3,1,55,3,4,1,3,1,40000,90,30,2,1, ,130,32,2,33,8,1,3
10467,1,1,48,1,5,1,2,1,5000,60,30,31,1,1, , , , , , ,3
21720,2,1,35,2,5,1,3,1,10000,90,30,1,2,1, , , , , , ,3
10385,1,1,20,2,5,1,2,1,12000,60,30,33,2,2,100,32,2,32,20,2,3
32454,3,2,52,1,6,1,2,1,10000,60,30,33,2,1, , , , , , ,3
10344,1,2,40,2,6,1,3,1,12000,90,30,33,1,1, , , , , , ,3
52969,5,2,29,2,6,1,4,1,24000,120,30,2,1,1, , , , , , ,3
10162,1,1,44,3,6,1,4,1,30000,120,30,32,1,1, , , , , , ,3
42607,4,1,23,3,3,2,1,2,4000,30,30,1,2,2,100,21,2,32,10,1,3
10370,1,1,34,2,3,1,1,2,10000,30,30,1,1,2,100,32,2,33,20,1,3
21789,2,1,26,3,3,2,1,2,12000,30,30,1,1,2,65,22,2,32,10,1,3
42503,4,2,26,1,3,1,2,2,12000,60,30,1,2,2,80,21,2,1,10,1,3
10864,1,1,30,3,3,1,2,2,20000,60,30,1,2,2,90,22,2,32,10,2,3
42832,4,1,29,1,3,1,3,2,40000,90,30,1,2,2,200,5,4,32,50,1,3
31928,3,1,24,1,6,1,1,2,3000,30,30,1,2,1, , , , , , ,3
31845,3,2,23,1,6,1,2,2,7000,60,30,1,1,1, , , , , , ,3
32294,3,1,27,3,6,1,2,2,8000,60,30,1,2,1, , , , , , ,3
42839,4,1,39,3,3,1,3,1,6000,90.03,30.01,33,2,1, , , , , , , 
32361,3,2,49,3,2,1,3,1,20000,91,30.3333333333333,36,2,2,100,32,2,32,15,1,4
42933,4,2,50,1,2,1,3,1,20000,91,30.3333333333333,2,1,1, , , , , , ,4
42821,4,1,22,2,3,2,4,2,10000,121.5,30.375,33,2,1, , , , , , ,4
10542,1,1,49,1,2,1,2,1,14000,61,30.5,33,1,1, , , , , , ,4
32498,3,2,30,3,2,1,2,1,36000,61,30.5,33,1,1, , , , , , ,4
21790,2,2,49,1,6,1,5,1,38400,153,30.6,36,2,1, , , , , , ,4
42659,4,2,28,2,3,1,3,1,30000,92,30.6666666666667,33,1,1, , , , , , ,4
21810,2,1,27,2,3,2,3,1,36000,92,30.6666666666667,33,1,2,120,32,2,32,25,1,4
21782,2,1,37,2,3,1,3,2,15000,92,30.6666666666667,1,2,1, , , , , , ,4
21203,2,1,45,3,1,1,3,1,30000,93,31,33,1,1, , , , , , ,4
32204,3,1,46,2,2,1,3,1,15000,93,31,2,1,1, , , , , , ,4
10166,1,1,41,2,2,2,3,1,16000,93,31,33,1,2,200,421,3,31,30,1,4
10956,1,1,37,3,2,1,4,1,15000,125,31.25,33,1,1, , , , , , ,4
42938,4,1,42,3,1,1,4,1,20000,126,31.5,33,1,1, , , , , , ,4
42905,4,1,43,2,3,1,2,1,15000,63,31.5,2,1, ,100,31,2,1,13,2,4
42660,4,1,37,2,1,1,3,1,12000,95,31.6666666666667,33,1,1, , , , , , ,4
10085,1,1,47,3,1,1,3,1,20000,95,31.6666666666667,1,2,1, , , , , , ,4
11033,1,1,49,3,1,1,3,1,20000,95,31.6666666666667,33,2,1, , , , , , ,4
11036,1,1,44,3,1,1,3,1,20000,95,31.6666666666667,33,1,1, , , , , , ,4
42656,4,1,34,2,1,2,3,1,22000,95,31.6666666666667,33,1,1, , , , , , ,4
11034,1,1,44,3,1,1,3,1,35000,95,31.6666666666667,33,1,1, , , , , , ,4
11070,1,1,55,3,1,1,3,1,50000,95,31.6666666666667,33,2,1, , , , , , ,4
21486,2,1,46,2,2,1,3,1,23000,95,31.6666666666667,2,1,1, , , , , , ,4
11058,1,1,39,2,3,1,3,1,20000,95,31.6666666666667,33,1,1, , , , , , ,4
11055,1,1,45,2,3,1,3,1,24000,95,31.6666666666667,33,2,1, , , , , , ,4
32250,3,1,50,3,4,1,3,1,60000,95,31.6666666666667,33,1,1, , , , , , ,4
10443,1,2,45,1,1,1,4,1,10000,127,31.75,33,1,1, , , , , , ,4
32227,3,1,30,3,1,1,2,1,26000,63.7,31.85,33,2,2,120,421,3,31,20,1,4
21110,2,1,54,1,1,1,2,1,10000,64,32,33,2,1, , , , , , ,4
21234,2,1,52,2,2,1,2,1,10000,64,32,33,1,1, , , , , , ,4
10278,1,1,50,2,2,1,2,1,15000,64,32,31,2,1, , , , , , ,4
21551,2,1,47,3,2,1,3,1,50000,96,32,33,1,1, , , , , , ,4
42915,4,2,22,2,3,2,3,1,7000,96,32,2,1,1, , , , , , ,4
10911,1,2,32,2,3,1,3,1,20000,96,32,33,1,1, , , , , , ,4
21550,2,1,53,3,3,1,3,1,50000,96,32,33,1,1, , , , , , ,4
10854,1,1,45,3,3,1,5,1,100000,160,32,33,1,2,200,422,2,32,50,1,4
21616,2,2,55,1,6,1,2,1,10000,64,32,33,2,1, , , , , , ,4
21618,2,1,42,2,1,1,3,1,14000,97,32.3333333333333,33,1,1, , , , , , ,4
21606,2,1,44,1,1,1,3,1,23000,97,32.3333333333333,33,1,2,90,31,1,22,12,1,4
21603,2,1,52,3,1,1,3,1,25000,97,32.3333333333333,33,1,1, , , , , , ,4
21608,2,1,42,3,1,1,3,1,25000,97,32.3333333333333,33,1,1, , , , , , ,4
21604,2,1,48,2,1,1,3,1,26000,97,32.3333333333333,33,1,2,90,31,1,22,10,1,4
21605,2,2,50,2,2,1,3,1,23000,97,32.3333333333333,33,1,1, , , , , , ,4
42934,4,2,52,2,6,1,3,1,24000,97,32.3333333333333,33,2,2,80,21,1,32,10,1,4
10416,1,1,51,3,1,1,4,1,40000,130,32.5,34,1,1, , , , , , ,4
42858,4,1,25,3,2,1,2,1,8000,65,32.5,32,2,2,120,21,3,32,12,2,4
